analysis,replicate,index,id,polarity,pre_mz,pre_ce,pro_mz,rt,intensity,baseline,raw
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,260.550018310547,2.13398147405475,65.7897006025357,67.9236820765904
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,260.950012207031,2.40096040847249,66.0458801502608,68.4468405587333
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,261.350006103516,2.67250390064692,66.3020596979859,68.9745635986328
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,261.75,2.94690732585707,66.558239245711,69.5051465715681
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,262.150024414063,3.22778265745673,66.8144187934361,70.0422014508929
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,262.550018310547,3.51751353628016,67.0705983411613,70.5881118774414
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,262.950012207031,3.81228526506175,67.3267778888864,71.1390631539481
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,263.350006103516,4.10644337254033,67.5829574366115,71.6894008091518
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,263.75,4.39992028407859,67.8391369843366,72.2390572684152
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,264.150024414063,4.69407948147067,68.0953165320617,72.7893960135324
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,264.550018310547,4.98435640695983,68.3514960797868,73.3358524867467
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,264.950012207031,5.26298433691331,68.6076756275119,73.8706599644252
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,265.350006103516,5.52607990951464,68.863855175237,74.3899350847517
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,265.75,5.77562022786096,69.1200347229622,74.8956549508231
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,266.149993896484,6.01289901928205,69.3762142706873,75.3891132899693
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,266.550018310547,6.23594136050784,69.6323938184124,75.8683351789202
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,266.950012207031,6.44399630113374,69.8885733661375,76.3325696672712
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,267.350006103516,6.63897227970608,70.1447529138626,76.7837251935687
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,267.75,6.82407037218745,70.4009324615877,77.2250028337751
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,268.149993896484,7.00235868509294,70.6571120093128,77.6594706944057
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,268.550018310547,7.17471895844764,70.9132915570379,78.0880105154855
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,268.950012207031,7.34020078767566,71.169471104763,78.5096718924386
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,269.350006103516,7.49723360741706,71.4256506524881,78.9228842599051
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,269.75,7.64568444822432,71.6818302002132,79.3275146484375
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,270.149993896484,7.78705085125257,71.9380097479383,79.7250605991909
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,270.549987792969,7.91983527534666,72.1941892956634,80.1140245710101
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,270.950012207031,8.04008351431239,72.4503688433885,80.4904523577009
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,271.350006103516,8.14698249267545,72.7065483911136,80.8535308837891
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,271.75,8.24209514640123,72.9627279388387,81.20482308524
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,272.149993896484,8.32801328980337,73.2189074865638,81.5469207763672
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,272.549987792969,8.40446117476522,73.4750870342889,81.8795482090541
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,272.950012207031,8.4697374463063,73.731266582014,82.2010040283203
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,273.350006103516,8.52615817062362,73.9874461297391,82.5136043003627
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,273.75,8.576857938956,74.2436256774642,82.8204836164202
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,274.149993896484,8.62360568092119,74.4998052251893,83.1234109061105
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,274.549987792969,8.665381237479,74.7559847729144,83.4213660103934
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,274.950012207031,8.70082112683538,75.0121643206395,83.7129854474749
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,275.350006103516,8.73074387403214,75.2683438683646,83.9990877423968
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,275.75,8.75610315338571,75.5245234160897,84.2806265694754
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,276.149993896484,8.77519434017511,75.7807029638149,84.55589730399
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,276.549987792969,8.78597493649296,76.03688251154,84.8228574480329
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,276.950012207031,8.78735611874832,76.2930620592651,85.0804181780134
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,277.350006103516,8.78144795948585,76.5492416069902,85.330689566476
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,277.75,8.76913655838462,76.8054211547153,85.5745577130999
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,278.149993896484,8.75021810161933,77.0616007024404,85.8118188040597
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,278.549987792969,8.72421411716151,77.3177802501655,86.041994367327
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,278.949981689453,8.69214912370539,77.5739597978906,86.266108921596
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,279.350006103516,8.65694953901043,77.8301393456157,86.4870888846261
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,279.75,8.61854778843936,78.0863188933408,86.7048666817801
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,280.149993896484,8.57483379944752,78.3424984410659,86.9173322405134
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,280.549987792969,8.52192312030503,78.598677988791,87.120601109096
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,280.949981689453,8.45865826287013,78.854857536516,87.3135157993862
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,281.350006103516,8.38653894812495,79.1110370842411,87.4975760323661
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,281.75,8.30515318876482,79.3672166319662,87.672369820731
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,282.149993896484,8.21327810183772,79.6233961796913,87.836674281529
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,282.549987792969,8.11213875012267,79.8795757274164,87.9917144775391
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,282.949981689453,8.00691222276588,80.1357552751415,88.1426674979074
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,283.349975585938,7.90434290453297,80.3919348228666,88.2962777273996
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,283.75,7.80783568521188,80.6481143705917,88.4559500558036
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,284.149993896484,7.71814042529371,80.9042939183168,88.6224343436105
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,284.549987792969,7.63607455990679,81.1604734660419,88.7965480259487
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,284.949981689453,7.56238794954217,81.416653013767,88.9790409633092
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,285.349975585938,7.49673836135949,81.6728325614921,89.1695709228516
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,285.75,7.43463099206632,81.9290121092172,89.3636431012835
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,286.149993896484,7.37027622112694,82.1851916569423,89.5554678780692
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,286.549987792969,7.29924572997273,82.4413712046674,89.7406169346401
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,286.949981689453,7.2207220834753,82.6975507523924,89.9182728358677
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,287.349975585938,7.13627257725409,82.9537303001176,90.0900028773716
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,287.75,7.04739475246426,83.2099098478427,90.2573046003069
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,288.149993896484,6.9543621773954,83.4660893955678,90.4204515729632
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,288.549987792969,6.85982988134438,83.7222689432929,90.5820988246373
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,288.950012207031,6.76836242206794,83.978448491018,90.7468109130859
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,289.350006103516,6.68159575973624,84.2346280387431,90.9162237984794
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,289.75,6.5963277284732,84.4908075864682,91.0871353149414
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,290.150024414063,6.50792619588482,84.7469871341933,91.2549133300781
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,290.550018310547,6.4150974346413,85.0031666819184,91.4182641165597
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,290.950012207031,6.32077004232912,85.2593462296436,91.5801162719727
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,291.350006103516,6.22576254399016,85.5155257773687,91.7412883213588
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,291.75,6.12898284629294,85.7717053250938,91.9006881713867
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,292.150024414063,6.03138571346737,86.0278848728189,92.0592705862863
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,292.550018310547,5.93658093904024,86.284064420544,92.2206453595843
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,292.950012207031,5.847363061237,86.5402439682691,92.3876070295061
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,293.350006103516,5.75943891076356,86.7964235159943,92.5558624267578
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,293.75,5.66592895357974,87.0526030637194,92.7185320172991
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,294.150024414063,5.56533455861688,87.3087826114445,92.8741171700614
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,294.550018310547,5.46051783873774,87.5649621591696,93.0254799979074
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,294.950012207031,5.35447387625257,87.8211417068948,93.1756155831473
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,295.350006103516,5.24836233913014,88.0773212546199,93.32568359375
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,295.75,5.14313581177332,88.333500802345,93.4766366141183
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,296.149993896484,5.04267765599853,88.5896803500701,93.6323580060686
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,296.550018310547,4.9508025690714,88.8458598977952,93.7966624668666
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,296.950012207031,4.86812308238142,89.1020394455204,93.9701625279018
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,297.350006103516,4.79116564158989,89.3582189932455,94.1493846348354
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,297.75,4.71475424746409,89.6143985409706,94.3291527884347
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,298.149993896484,4.6362981756039,89.8705780886958,94.5068762642997
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,298.550018310547,4.55545846290946,90.1267576364209,94.6822160993304
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,298.950012207031,4.46910160805543,90.382937184146,94.8520387922015
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,299.350006103516,4.37313934548654,90.6391167318712,95.0122560773577
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,299.75,4.26641418706107,90.8952962795963,95.1617104666574
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,300.149993896484,4.15308197297155,91.1514758273214,95.304557800293
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,300.549987792969,4.03607130080445,91.4076553750466,95.443726675851
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,300.950012207031,3.91422359250454,91.6638349227717,95.5780585152762
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,301.350006103516,3.78774375181067,91.9200144704968,95.7077582223075
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,301.75,3.66262630299735,92.176194018222,95.8388203212193
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,302.149993896484,3.54323090008252,92.4323735659471,95.9756044660296
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,302.549987792969,3.42778643362134,92.6885531136722,96.1163395472935
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,302.950012207031,3.31288583399888,92.9447326613973,96.2576184953962
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,303.350006103516,3.20098249651372,93.2009122091224,96.4018947056362
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,303.75,3.09623335127183,93.4570917568476,96.5533251081194
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,304.149993896484,2.99632015224925,93.7132713045727,96.709591456822
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,304.549987792969,2.89368107955201,93.9694508522979,96.8631319318499
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,304.950012207031,2.78348236678779,94.225630400023,97.0091127668108
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,305.350006103516,2.66640303006989,94.4818099477482,97.1482129778181
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,305.75,2.5418305380088,94.7379894954734,97.2798200334821
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,306.149993896484,2.40526899739861,94.9941690431985,97.3994380405971
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,306.549987792969,2.25426610285425,95.2503485909237,97.5046146937779
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,306.950012207031,2.09393136888467,95.5065281386488,97.6004595075335
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,307.350006103516,1.93243914677333,95.762707686374,97.6951468331473
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,307.75,1.77366952859617,96.0188872340991,97.7925567626953
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,308.149993896484,1.61714949189221,96.2750667818243,97.8922162737165
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,308.549987792969,1.46458039164193,96.5312463295495,97.9958267211914
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,308.949981689453,1.3190270646199,96.7874258772746,98.1064529418945
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,309.350006103516,1.18035327163804,97.0436054249998,98.2239586966378
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,309.75,1.04283696679792,97.299784972725,98.3426219395229
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,310.149993896484,0.900143572811601,97.5559645204501,98.4561080932617
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,310.549987792969,0.751320505276198,97.8121440681753,98.5634645734515
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,310.949981689453,0.599840228616884,98.0683236159004,98.6681638445173
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,311.350006103516,0.471672593258205,98.3005093263847,98.7721819196429
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,311.75,0.363132723614982,98.513818221558,98.876950945173
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,312.149993896484,0.271858100577916,98.7125866538864,98.9844447544643
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,312.549987792969,0.200397599761487,98.9004640858552,99.1008616856166
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,312.949981689453,0.151409243411109,99.080310727292,99.2317199707031
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,313.349975585938,0.122930030360195,99.2540895793636,99.3770196097238
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,313.75,0.107617910096323,99.4229432645689,99.5305611746652
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,314.149993896484,0.098796625289765,99.5874870312393,99.686283656529
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,314.549987792969,0.0935880936890499,99.7480758118634,99.8416639055525
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,314.949981689453,0.0906259954825259,99.9049195280247,99.9955455235073
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,315.349975585938,0.0858396895261961,100.058137884414,100.14397757394
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,315.75,0.0716539695073806,100.211356240802,100.28301021031
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,316.149993896484,0.0501789079707038,100.364574597191,100.414753505162
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,316.549987792969,0.0303713599431177,100.515785387057,100.546156747001
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,316.949981689453,0.0168876521491796,100.665780761286,100.682668413435
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,317.349975585938,0.01007438513426,100.815100219009,100.825174604143
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,317.75,0.00870519504776723,100.964016449763,100.97272164481
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,318.149993896484,0.0126576751089829,101.112584285689,101.125241960798
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,318.549987792969,0.0232463100729063,101.260645640262,101.283891950335
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,318.950012207031,0.0379669715215698,101.407777134226,101.445744105748
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,319.350006103516,0.05166529410306,101.55490862819,101.606573922294
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,319.75,0.0598464745249601,101.702040122155,101.76188659668
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,320.150024414063,0.0609432171678179,101.849171616119,101.910114833287
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,320.550018310547,0.0555680534211689,101.996303110083,102.051871163504
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,320.950012207031,0.0429046380701692,102.143434604048,102.186339242118
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,321.350006103516,0.0225431636371241,102.290566098012,102.313109261649
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,321.75,-0.00245044318987198,102.437697591976,102.435247148786
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,322.150024414063,-0.026452186368715,102.584927135797,102.558474949428
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,322.550018310547,-0.0457909239920014,102.73321571996,102.687424795968
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,322.950012207031,-0.0599469326651274,102.883338438315,102.82339150565
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,323.350006103516,-0.0692831316726341,103.035863113885,102.966579982213
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,323.75,-0.0709753221239424,103.191164443915,103.120189121791
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,324.150024414063,-0.0633170330505948,103.349310336622,103.285993303571
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,324.550018310547,-0.0485239723558664,103.509993350146,103.46146937779
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,324.950012207031,-0.0319949889240405,103.672619988924,103.640625
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,325.350006103516,-0.0169519317937556,103.836527650265,103.819575718471
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,325.75,-0.00435954536430927,104.001113782948,103.996754237584
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,326.149993896484,0.00417613932923189,104.165874345464,104.170050484794
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,326.550018310547,0.00456938237604732,104.330467849069,104.335037231445
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,326.950012207031,-0.00541475298230409,104.494878559135,104.489463806152
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,327.350006103516,-0.0223588585628534,104.65950594457,104.637147086007
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,327.75,-0.042037875592726,104.825028467459,104.782990591867
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,328.149993896484,-0.0620384371274696,104.992234926734,104.930196489607
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,328.550018310547,-0.083707042425246,105.161927954814,105.078220912388
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,328.950012207031,-0.10532799850985,105.334978223468,105.229650224958
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,329.350006103516,-0.123070477678155,105.512255701939,105.389185224261
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,329.75,-0.134991184391197,105.694475393724,105.559484209333
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,330.149993896484,-0.141503829984231,105.882118584797,105.740614754813
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,330.549987792969,-0.144167023237884,106.075449066695,105.931282043457
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,330.950012207031,-0.140569796778692,106.274575752066,106.134005955287
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,331.350006103516,-0.128320276489802,106.479355258354,106.351034981864
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,331.75,-0.108833563720864,106.689295338274,106.580461774554
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,332.149993896484,-0.0867743084382653,106.903612164186,106.816837855748
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,332.549987792969,-0.0675932599860403,107.121418638404,107.053825378418
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,332.950012207031,-0.0561718943726106,107.341943945503,107.28577205113
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,333.350006103516,-0.0559354237535388,107.564729935821,107.508794512068
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,333.75,-0.070689167975587,107.789769411767,107.719080243792
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,334.149993896484,-0.101646907082852,108.017661442169,107.916014535087
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,334.549987792969,-0.149113814764505,108.249664875032,108.100551060268
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,334.950012207031,-0.211214950164603,108.487718376853,108.276503426688
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,335.350006103516,-0.282735584445888,108.734375032339,108.451639447893
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,335.75,-0.36037657025939,108.99260160688,108.632225036621
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,336.149993896484,-0.444534258800246,109.265655474621,108.82112121582
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,336.549987792969,-0.536064069528578,109.557115748867,109.021051679339
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,336.950012207031,-0.633404086495986,109.870938745745,109.237534659249
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,337.350006103516,-0.735260460859379,110.211417513036,109.476157052176
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,337.75,-0.843105284027175,110.583157643472,109.740052359445
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,338.149993896484,-0.939549986971642,110.991181369505,110.051631382533
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,338.549987792969,-0.931968033893796,111.440205600161,110.508237566267
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,338.949981689453,-0.57338868034492,111.930465052764,111.357076372419
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,339.350006103516,0.589176500885642,112.446298003858,113.035474504743
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,339.75,3.19073041823907,112.936078838178,116.126809256417
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,340.149993896484,7.93362433604673,113.290369237823,121.22399357387
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,340.549987792969,15.1135659397501,113.644659637468,128.758225577218
1,cal_1,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,340.949981689453,24.83675204157,113.998950037113,138.835702078683
