analysis,replicate,index,id,polarity,pre_mz,pre_ce,pro_mz,rt,intensity
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,479.125,149.406433105469
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,479.525024414063,149.468902587891
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,479.925018310547,149.542327880859
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,480.325012207031,149.640563964844
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,480.724975585938,149.758331298828
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,481.125,149.876113891602
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,481.524993896484,149.973388671875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,481.925018310547,150.050643920898
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,482.324981689453,150.113098144531
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,482.725006103516,150.174621582031
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,483.124969482422,150.232788085938
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,483.525024414063,150.287155151367
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,483.924987792969,150.345794677734
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,484.325012207031,150.421142578125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,484.724975585938,150.516510009766
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,485.125,150.609497070313
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,485.524963378906,150.691513061523
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,485.925018310547,150.77685546875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,486.324981689453,150.8583984375
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,486.725006103516,150.932312011719
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,487.124969482422,150.999069213867
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,487.524993896484,151.077270507813
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,487.924987792969,151.1640625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,488.325012207031,151.245590209961
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,488.724975585938,151.32666015625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,489.125,151.414398193359
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,489.524963378906,151.500701904297
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,489.924987792969,151.56364440918
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,490.324981689453,151.611328125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,490.725006103516,151.658050537109
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,491.124969482422,151.730529785156
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,491.524993896484,151.80778503418
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,491.924987792969,151.879791259766
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,492.325012207031,151.949401855469
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,492.724975585938,152.025695800781
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,493.125,152.108184814453
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,493.525024414063,152.174957275391
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,493.924987792969,152.233596801758
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,494.325012207031,152.292251586914
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,494.725006103516,152.357574462891
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,495.125030517578,152.423858642578
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,495.524993896484,152.489181518555
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,495.925018310547,152.560241699219
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,496.325012207031,152.644165039063
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,496.725036621094,152.731903076172
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,497.125,152.810089111328
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,497.525024414063,152.873992919922
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,497.924987792969,152.928833007813
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,498.325012207031,152.975082397461
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,498.725006103516,153.015609741211
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,499.125030517578,153.062347412109
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,499.524993896484,153.128631591797
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,499.925018310547,153.224472045898
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,500.324981689453,153.335571289063
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,500.725036621094,153.454299926758
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,501.125,153.562072753906
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,501.525024414063,153.661727905273
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,501.924987792969,153.750427246094
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,502.325012207031,153.823379516602
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,502.724975585938,153.883453369141
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,503.125030517578,153.923980712891
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,503.524993896484,153.961654663086
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,503.925018310547,153.994567871094
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,504.324981689453,154.037948608398
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,504.725006103516,154.098510742188
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,505.125,154.1748046875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,505.525024414063,154.272552490234
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,505.924987792969,154.379852294922
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,506.325012207031,154.493804931641
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,506.724975585938,154.611114501953
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,507.125,154.718872070313
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,507.524993896484,154.814727783203
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,507.925018310547,154.886245727539
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,508.324981689453,154.94775390625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,508.725006103516,155.016906738281
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,509.125,155.09748840332
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,509.525024414063,155.190948486328
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,509.924987792969,155.28678894043
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,510.325012207031,155.401702880859
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,510.724975585938,155.523300170898
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,511.125,155.634887695313
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,511.524993896484,155.723571777344
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,511.925018310547,155.806060791016
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,512.324951171875,155.902389526367
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,512.725036621094,155.998229980469
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,513.125,156.095977783203
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,513.525024414063,156.208038330078
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,513.924987792969,156.332015991211
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,514.325012207031,156.442169189453
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,514.724975585938,156.530380249023
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,515.125,156.62956237793
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,515.524963378906,156.756408691406
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,515.924987792969,156.893737792969
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,516.324951171875,157.034393310547
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,516.724975585938,157.179840087891
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,517.125,157.330032348633
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,517.525024414063,157.454971313477
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,517.924987792969,157.548431396484
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,518.325012207031,157.620422363281
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,518.724975585938,157.697677612305
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,519.125,157.784942626953
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,519.524963378906,157.883163452148
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,519.924987792969,157.98616027832
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,520.324951171875,158.086776733398
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,520.724975585938,158.18977355957
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,521.125,158.280853271484
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,521.525024414063,158.360000610352
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,521.924987792969,158.419128417969
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,522.325012207031,158.485885620117
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,522.724975585938,158.572204589844
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,523.125,158.668045043945
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,523.525024414063,158.761505126953
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,523.924987792969,158.847808837891
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,524.325012207031,158.929824829102
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,524.724975585938,158.994674682617
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,525.125,159.02375793457
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,525.525024414063,159.013275146484
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,525.925048828125,158.973220825195
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,526.325012207031,158.9150390625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,526.725036621094,158.840179443359
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,527.125,158.747680664063
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,527.525024414063,158.650390625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,527.924987792969,158.571716308594
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,528.325012207031,158.522125244141
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,528.724975585938,158.496856689453
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,529.125,158.48779296875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,529.525024414063,158.47444152832
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,529.925048828125,158.449172973633
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,530.325012207031,158.397674560547
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,530.725036621094,158.328063964844
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,531.125,158.238403320313
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,531.525024414063,158.139709472656
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,531.924987792969,158.051483154297
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,532.325012207031,157.974716186523
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,532.724975585938,157.907485961914
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,533.125,157.827377319336
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,533.524963378906,157.732971191406
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,533.925048828125,157.619476318359
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,534.325012207031,157.490249633789
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,534.725036621094,157.360549926758
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,535.125,157.243255615234
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,535.525024414063,157.143112182617
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,535.924987792969,157.055374145508
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,536.325012207031,156.981948852539
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,536.724975585938,156.924255371094
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,537.125,156.867980957031
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,537.524963378906,156.79931640625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,537.924987792969,156.721588134766
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,538.325012207031,156.646255493164
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,538.725036621094,156.578063964844
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,539.125,156.513214111328
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,539.525024414063,156.454086303711
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,539.924987792969,156.392578125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,540.325012207031,156.3310546875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,540.724975585938,156.283386230469
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,541.125,156.248092651367
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,541.524963378906,156.219955444336
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,541.924987792969,156.188491821289
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,542.324951171875,156.169418334961
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,542.725036621094,156.155578613281
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,543.125,156.129837036133
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,543.525024414063,156.097412109375
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,543.924987792969,156.060211181641
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,544.325012207031,156.023025512695
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,544.724975585938,155.973907470703
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,545.125,155.921936035156
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,545.524963378906,155.869476318359
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,545.924987792969,155.811309814453
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,546.324951171875,155.756958007813
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,546.724975585938,155.710220336914
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,547.125,155.678268432617
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,547.525024414063,155.652526855469
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,547.924987792969,155.639175415039
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,548.325012207031,155.636779785156
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,548.724975585938,155.634887695313
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,549.125,155.629638671875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,549.524963378906,155.63249206543
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,549.924987792969,155.6396484375
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,550.324951171875,155.661590576172
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,550.724975585938,155.68733215332
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,551.125,155.716888427734
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,551.525024414063,155.737884521484
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,551.924987792969,155.747406005859
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,552.325012207031,155.752655029297
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,552.724975585938,155.739776611328
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,553.125,155.717376708984
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,553.525024414063,155.694961547852
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,553.924987792969,155.694961547852
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,554.325012207031,155.706405639648
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,554.724975585938,155.714996337891
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,555.125,155.704971313477
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,555.525024414063,155.690673828125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,555.925048828125,155.683517456055
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,556.325012207031,155.683990478516
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,556.725036621094,155.68017578125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,557.125,155.671112060547
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,557.525024414063,155.673034667969
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,557.924987792969,155.681610107422
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,558.325012207031,155.681137084961
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,558.724975585938,155.66015625
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,559.125,155.640594482422
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,559.525024414063,155.635833740234
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,559.925048828125,155.6396484375
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,560.325012207031,155.637268066406
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,560.725036621094,155.630111694336
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,561.125,155.6396484375
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,561.525024414063,155.669219970703
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,561.924987792969,155.694488525391
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,562.325012207031,155.702117919922
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,562.724975585938,155.696395874023
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,563.125,155.693054199219
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,563.524963378906,155.683990478516
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,563.925048828125,155.657287597656
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,564.325012207031,155.630111694336
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,564.725036621094,155.607223510742
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,565.125,155.593872070313
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,565.525024414063,155.581954956055
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,565.924987792969,155.580047607422
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,566.325012207031,155.589584350586
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,566.724975585938,155.594818115234
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,567.125,155.607696533203
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,567.524963378906,155.613891601563
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,567.924987792969,155.611999511719
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,568.325012207031,155.596252441406
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,568.725036621094,155.586715698242
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,569.125,155.588623046875
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,569.525024414063,155.586715698242
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,569.924987792969,155.59196472168
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,570.325012207031,155.608184814453
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,570.724975585938,155.631546020508
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,571.125,155.623916625977
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,571.524963378906,155.589111328125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,571.924987792969,155.539520263672
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,572.324951171875,155.4970703125
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,572.725036621094,155.469421386719
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,573.125,155.462738037109
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,573.525024414063,155.487533569336
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,573.924987792969,155.534271240234
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,574.325012207031,155.587677001953
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,574.724975585938,155.627731323242
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,575.125,155.642028808594
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,575.524963378906,155.628677368164
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,575.924987792969,155.610565185547
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,576.324951171875,155.608184814453
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,576.724975585938,155.631546020508
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,577.125,155.654907226563
2.5,cal_2.5,1,"DAD1 A: Sig=214,4  Ref=off",0,0,0,0,577.525024414063,155.663482666016
